,Time,VarName,VarValue,VarUnits,Site
27,0026-06-30,FATES_VEGN,0.0617903470993042,kg m-2,US-ORN
28,0026-06-30,FATES_FROOTN,0.002196934074163437,kg m-2,US-ORN
29,0026-06-30,FATES_STOREN_TF,2.0,1,US-ORN
30,0026-06-30,ACTUAL_IMMOB,5.7692284372024e-07,gN/m^2/s,US-ORN
31,0026-06-30,POTENTIAL_IMMOB,5.7692284372024e-07,gN/m^2/s,US-ORN
32,0096-06-30,FATES_FROOTC,0.08426044881343842,kg m-2,US-ORN
33,0096-06-30,Calc_N_Demand,1.6852089762687683e-07,kg m-2 s-1,US-ORN
34,0096-06-30,FATES_NDEMAND,1.684244921307254e-07,kg m-2 s-1,US-ORN
35,0096-06-30,FATES_NH4UPTAKE,3.902362044616581e-10,kg m-2 s-1,US-ORN
36,0096-06-30,FATES_NO3UPTAKE,1.1642576915502317e-15,kg m-2 s-1,US-ORN
37,0096-06-30,NFIX_TO_SMINN,1.3735640402856575e-09,gN/m^2/s,US-ORN
38,0096-06-30,FATES_NEFFLUX,0.0,kg m-2 s-1,US-ORN
39,0096-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-ORN
40,0096-06-30,SMINN,0.002052274299785495,gN/m^2,US-ORN
41,0096-06-30,SMINN_TO_PLANT,3.6863215768789814e-07,gN/m^2/s,US-ORN
42,0096-06-30,FATES_STOREN,0.034437768161296844,kg m-2,US-ORN
43,0096-06-30,FATES_VEGN,0.1620035469532013,kg m-2,US-ORN
44,0096-06-30,FATES_FROOTN,0.0020222507882863283,kg m-2,US-ORN
45,0096-06-30,FATES_STOREN_TF,1.4067111015319824,1,US-ORN
46,0096-06-30,ACTUAL_IMMOB,2.0387835775181884e-07,gN/m^2/s,US-ORN
47,0096-06-30,POTENTIAL_IMMOB,8.389459253521636e-05,gN/m^2/s,US-ORN
48,0024-06-30,FATES_FROOTC,0.091804139316082,kg m-2,US-ORN
49,0024-06-30,Calc_N_Demand,1.83608278632164e-07,kg m-2 s-1,US-ORN
50,0024-06-30,FATES_NDEMAND,1.8348681862789817e-07,kg m-2 s-1,US-ORN
51,0024-06-30,FATES_NH4UPTAKE,1.8348679020618874e-07,kg m-2 s-1,US-ORN
52,0024-06-30,FATES_NO3UPTAKE,3.280366836456647e-14,kg m-2 s-1,US-ORN
53,0024-06-30,NFIX_TO_SMINN,1.6079996223439252e-09,gN/m^2/s,US-ORN
54,0024-06-30,FATES_NEFFLUX,1.830643014955058e-07,kg m-2 s-1,US-ORN
55,0024-06-30,SUPPLEMENT_TO_SMINN,0.00018299510702490807,gN/m^2/s,US-ORN
56,0024-06-30,SMINN,0.005733767990022898,gN/m^2,US-ORN
57,0024-06-30,SMINN_TO_PLANT,0.00018360323156230152,gN/m^2/s,US-ORN
58,0024-06-30,FATES_STOREN,0.049047891050577164,kg m-2,US-ORN
59,0024-06-30,FATES_VEGN,0.0615820437669754,kg m-2,US-ORN
60,0024-06-30,FATES_FROOTN,0.00220329943113029,kg m-2,US-ORN
61,0024-06-30,FATES_STOREN_TF,2.0,1,US-ORN
62,0024-06-30,ACTUAL_IMMOB,9.850612059381092e-07,gN/m^2/s,US-ORN
63,0024-06-30,POTENTIAL_IMMOB,9.850612059381092e-07,gN/m^2/s,US-ORN
64,0026-06-30,FATES_FROOTC,0.0915389209985733,kg m-2,US-ORN
65,0026-06-30,Calc_N_Demand,1.8307784199714659e-07,kg m-2 s-1,US-ORN
66,0026-06-30,FATES_NDEMAND,1.829325952940053e-07,kg m-2 s-1,US-ORN
67,0026-06-30,FATES_NH4UPTAKE,1.829325952940053e-07,kg m-2 s-1,US-ORN
68,0026-06-30,FATES_NO3UPTAKE,1.2753859790102726e-14,kg m-2 s-1,US-ORN
69,0026-06-30,NFIX_TO_SMINN,1.305255237227243e-09,gN/m^2/s,US-ORN
70,0026-06-30,FATES_NEFFLUX,1.825328865834308e-07,kg m-2 s-1,US-ORN
71,0026-06-30,SUPPLEMENT_TO_SMINN,0.0001827505766414106,gN/m^2/s,US-ORN
72,0026-06-30,SMINN,0.0032283449545502663,gN/m^2,US-ORN
73,0026-06-30,SMINN_TO_PLANT,0.00018307179561816156,gN/m^2/s,US-ORN
74,0026-06-30,FATES_STOREN,0.049047891050577164,kg m-2,US-ORN
75,0026-06-30,FATES_VEGN,0.0617903470993042,kg m-2,US-ORN
76,0026-06-30,FATES_FROOTN,0.002196934074163437,kg m-2,US-ORN
77,0026-06-30,FATES_STOREN_TF,2.0,1,US-ORN
78,0026-06-30,ACTUAL_IMMOB,5.7692284372024e-07,gN/m^2/s,US-ORN
79,0026-06-30,POTENTIAL_IMMOB,5.7692284372024e-07,gN/m^2/s,US-ORN
80,0096-06-30,FATES_FROOTC,0.08426044881343842,kg m-2,US-ORN
81,0096-06-30,Calc_N_Demand,1.6852089762687683e-07,kg m-2 s-1,US-ORN
82,0096-06-30,FATES_NDEMAND,1.684244921307254e-07,kg m-2 s-1,US-ORN
83,0096-06-30,FATES_NH4UPTAKE,3.902362044616581e-10,kg m-2 s-1,US-ORN
84,0096-06-30,FATES_NO3UPTAKE,1.1642576915502317e-15,kg m-2 s-1,US-ORN
85,0096-06-30,NFIX_TO_SMINN,1.3735640402856575e-09,gN/m^2/s,US-ORN
86,0096-06-30,FATES_NEFFLUX,0.0,kg m-2 s-1,US-ORN
87,0096-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-ORN
88,0096-06-30,SMINN,0.002052274299785495,gN/m^2,US-ORN
89,0096-06-30,SMINN_TO_PLANT,3.6863215768789814e-07,gN/m^2/s,US-ORN
90,0096-06-30,FATES_STOREN,0.034437768161296844,kg m-2,US-ORN
91,0096-06-30,FATES_VEGN,0.1620035469532013,kg m-2,US-ORN
92,0096-06-30,FATES_FROOTN,0.0020222507882863283,kg m-2,US-ORN
93,0096-06-30,FATES_STOREN_TF,1.4067111015319824,1,US-ORN
94,0096-06-30,ACTUAL_IMMOB,2.0387835775181884e-07,gN/m^2/s,US-ORN
95,0096-06-30,POTENTIAL_IMMOB,8.389459253521636e-05,gN/m^2/s,US-ORN
96,0024-06-30,FATES_FROOTC,0.08230981230735779,kg m-2,US-DUK
97,0024-06-30,Calc_N_Demand,1.6461962461471557e-07,kg m-2 s-1,US-DUK
98,0024-06-30,FATES_NDEMAND,1.6461962104585837e-07,kg m-2 s-1,US-DUK
99,0024-06-30,FATES_NH4UPTAKE,1.6461962104585837e-07,kg m-2 s-1,US-DUK
100,0024-06-30,FATES_NO3UPTAKE,1.2330145110765918e-14,kg m-2 s-1,US-DUK
101,0024-06-30,NFIX_TO_SMINN,1.3668257636823e-09,gN/m^2/s,US-DUK
102,0024-06-30,FATES_NEFFLUX,1.642566616055774e-07,kg m-2 s-1,US-DUK
103,0024-06-30,SUPPLEMENT_TO_SMINN,0.00016438901366200298,gN/m^2/s,US-DUK
104,0024-06-30,SMINN,0.003627459052950144,gN/m^2,US-DUK
105,0024-06-30,SMINN_TO_PLANT,0.00016461963241454214,gN/m^2/s,US-DUK
106,0024-06-30,FATES_STOREN,0.028643814846873283,kg m-2,US-DUK
107,0024-06-30,FATES_VEGN,0.05567563697695732,kg m-2,US-DUK
108,0024-06-30,FATES_FROOTN,0.0019754355307668447,kg m-2,US-DUK
109,0024-06-30,FATES_STOREN_TF,2.0,1,US-DUK
110,0024-06-30,ACTUAL_IMMOB,7.759474556223722e-07,gN/m^2/s,US-DUK
111,0024-06-30,POTENTIAL_IMMOB,7.759474556223722e-07,gN/m^2/s,US-DUK
112,0026-06-30,FATES_FROOTC,0.08230981230735779,kg m-2,US-DUK
113,0026-06-30,Calc_N_Demand,1.6461962461471557e-07,kg m-2 s-1,US-DUK
114,0026-06-30,FATES_NDEMAND,1.6461962104585837e-07,kg m-2 s-1,US-DUK
115,0026-06-30,FATES_NH4UPTAKE,1.6461962104585837e-07,kg m-2 s-1,US-DUK
116,0026-06-30,FATES_NO3UPTAKE,9.309123330319361e-15,kg m-2 s-1,US-DUK
117,0026-06-30,NFIX_TO_SMINN,1.2188130504853234e-09,gN/m^2/s,US-DUK
118,0026-06-30,FATES_NEFFLUX,1.6422293924733822e-07,kg m-2 s-1,US-DUK
119,0026-06-30,SUPPLEMENT_TO_SMINN,0.00016438814054708928,gN/m^2/s,US-DUK
120,0026-06-30,SMINN,0.003559487173333764,gN/m^2,US-DUK
121,0026-06-30,SMINN_TO_PLANT,0.00016461963241454214,gN/m^2/s,US-DUK
122,0026-06-30,FATES_STOREN,0.028643814846873283,kg m-2,US-DUK
123,0026-06-30,FATES_VEGN,0.05966521054506302,kg m-2,US-DUK
124,0026-06-30,FATES_FROOTN,0.0019754355307668447,kg m-2,US-DUK
125,0026-06-30,FATES_STOREN_TF,2.0,1,US-DUK
126,0026-06-30,ACTUAL_IMMOB,7.564368615931016e-07,gN/m^2/s,US-DUK
127,0026-06-30,POTENTIAL_IMMOB,7.564368615931016e-07,gN/m^2/s,US-DUK
128,0096-06-30,FATES_FROOTC,0.08230707794427872,kg m-2,US-DUK
129,0096-06-30,Calc_N_Demand,1.6461415588855741e-07,kg m-2 s-1,US-DUK
130,0096-06-30,FATES_NDEMAND,1.6461427776448545e-07,kg m-2 s-1,US-DUK
131,0096-06-30,FATES_NH4UPTAKE,3.489896149844185e-10,kg m-2 s-1,US-DUK
132,0096-06-30,FATES_NO3UPTAKE,1.216472508188131e-15,kg m-2 s-1,US-DUK
133,0096-06-30,NFIX_TO_SMINN,1.3702173840002274e-09,gN/m^2/s,US-DUK
134,0096-06-30,FATES_NEFFLUX,8.591460876061774e-11,kg m-2 s-1,US-DUK
135,0096-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
136,0096-06-30,SMINN,0.0023932578042149544,gN/m^2,US-DUK
137,0096-06-30,SMINN_TO_PLANT,3.465803217750363e-07,gN/m^2/s,US-DUK
138,0096-06-30,FATES_STOREN,0.0213443823158741,kg m-2,US-DUK
139,0096-06-30,FATES_VEGN,0.1804177314043045,kg m-2,US-DUK
140,0096-06-30,FATES_FROOTN,0.0019753698725253344,kg m-2,US-DUK
141,0096-06-30,FATES_STOREN_TF,1.4903805255889893,1,US-DUK
142,0096-06-30,ACTUAL_IMMOB,3.177705139023601e-07,gN/m^2/s,US-DUK
143,0096-06-30,POTENTIAL_IMMOB,0.000141657204949297,gN/m^2/s,US-DUK
144,0024-06-30,FATES_FROOTC,0.08230981230735779,kg m-2,US-DUK
145,0024-06-30,Calc_N_Demand,1.6461962461471557e-07,kg m-2 s-1,US-DUK
146,0024-06-30,FATES_NDEMAND,1.6461962104585837e-07,kg m-2 s-1,US-DUK
147,0024-06-30,FATES_NH4UPTAKE,1.6461962104585837e-07,kg m-2 s-1,US-DUK
148,0024-06-30,FATES_NO3UPTAKE,1.2330145110765918e-14,kg m-2 s-1,US-DUK
149,0024-06-30,NFIX_TO_SMINN,1.3668257636823e-09,gN/m^2/s,US-DUK
150,0024-06-30,FATES_NEFFLUX,1.642566616055774e-07,kg m-2 s-1,US-DUK
151,0024-06-30,SUPPLEMENT_TO_SMINN,0.00016438901366200298,gN/m^2/s,US-DUK
152,0024-06-30,SMINN,0.003627459052950144,gN/m^2,US-DUK
153,0024-06-30,SMINN_TO_PLANT,0.00016461963241454214,gN/m^2/s,US-DUK
154,0024-06-30,FATES_STOREN,0.028643814846873283,kg m-2,US-DUK
155,0024-06-30,FATES_VEGN,0.05567563697695732,kg m-2,US-DUK
156,0024-06-30,FATES_FROOTN,0.0019754355307668447,kg m-2,US-DUK
157,0024-06-30,FATES_STOREN_TF,2.0,1,US-DUK
158,0024-06-30,ACTUAL_IMMOB,7.759474556223722e-07,gN/m^2/s,US-DUK
159,0024-06-30,POTENTIAL_IMMOB,7.759474556223722e-07,gN/m^2/s,US-DUK
160,0026-06-30,FATES_FROOTC,0.08230981230735779,kg m-2,US-DUK
161,0026-06-30,Calc_N_Demand,1.6461962461471557e-07,kg m-2 s-1,US-DUK
162,0026-06-30,FATES_NDEMAND,1.6461962104585837e-07,kg m-2 s-1,US-DUK
163,0026-06-30,FATES_NH4UPTAKE,1.6461962104585837e-07,kg m-2 s-1,US-DUK
164,0026-06-30,FATES_NO3UPTAKE,9.309123330319361e-15,kg m-2 s-1,US-DUK
165,0026-06-30,NFIX_TO_SMINN,1.2188130504853234e-09,gN/m^2/s,US-DUK
166,0026-06-30,FATES_NEFFLUX,1.6422293924733822e-07,kg m-2 s-1,US-DUK
167,0026-06-30,SUPPLEMENT_TO_SMINN,0.00016438814054708928,gN/m^2/s,US-DUK
168,0026-06-30,SMINN,0.003559487173333764,gN/m^2,US-DUK
169,0026-06-30,SMINN_TO_PLANT,0.00016461963241454214,gN/m^2/s,US-DUK
170,0026-06-30,FATES_STOREN,0.028643814846873283,kg m-2,US-DUK
171,0026-06-30,FATES_VEGN,0.05966521054506302,kg m-2,US-DUK
172,0026-06-30,FATES_FROOTN,0.0019754355307668447,kg m-2,US-DUK
173,0026-06-30,FATES_STOREN_TF,2.0,1,US-DUK
174,0026-06-30,ACTUAL_IMMOB,7.564368615931016e-07,gN/m^2/s,US-DUK
175,0026-06-30,POTENTIAL_IMMOB,7.564368615931016e-07,gN/m^2/s,US-DUK
176,0096-06-30,FATES_FROOTC,0.08230707794427872,kg m-2,US-DUK
177,0096-06-30,Calc_N_Demand,1.6461415588855741e-07,kg m-2 s-1,US-DUK
178,0096-06-30,FATES_NDEMAND,1.6461427776448545e-07,kg m-2 s-1,US-DUK
179,0096-06-30,FATES_NH4UPTAKE,3.489896149844185e-10,kg m-2 s-1,US-DUK
180,0096-06-30,FATES_NO3UPTAKE,1.216472508188131e-15,kg m-2 s-1,US-DUK
181,0096-06-30,NFIX_TO_SMINN,1.3702173840002274e-09,gN/m^2/s,US-DUK
182,0096-06-30,FATES_NEFFLUX,8.591460876061774e-11,kg m-2 s-1,US-DUK
183,0096-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
184,0096-06-30,SMINN,0.0023932578042149544,gN/m^2,US-DUK
185,0096-06-30,SMINN_TO_PLANT,3.465803217750363e-07,gN/m^2/s,US-DUK
186,0096-06-30,FATES_STOREN,0.0213443823158741,kg m-2,US-DUK
187,0096-06-30,FATES_VEGN,0.1804177314043045,kg m-2,US-DUK
188,0096-06-30,FATES_FROOTN,0.0019753698725253344,kg m-2,US-DUK
189,0096-06-30,FATES_STOREN_TF,1.4903805255889893,1,US-DUK
190,0096-06-30,ACTUAL_IMMOB,3.177705139023601e-07,gN/m^2/s,US-DUK
191,0096-06-30,POTENTIAL_IMMOB,0.000141657204949297,gN/m^2/s,US-DUK
