,Time,VarName,VarValue,VarUnits,Site
98,0096-06-30,FATES_NH4UPTAKE,2.578927627006067e-10,kg m-2 s-1,US-DUK
99,0096-06-30,FATES_NO3UPTAKE,2.339795109100812e-15,kg m-2 s-1,US-DUK
100,0096-06-30,NFIX_TO_SMINN,1.4465547648612187e-09,gN/m^2/s,US-DUK
101,0096-06-30,FATES_NEFFLUX,1.5671032527198037e-10,kg m-2 s-1,US-DUK
102,0096-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
103,0096-06-30,SMINN,0.0024739995133131742,gN/m^2,US-DUK
104,0096-06-30,SMINN_TO_PLANT,2.563793088938837e-07,gN/m^2/s,US-DUK
105,0096-06-30,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
106,0096-06-30,SMIN_NO3_LEACHED,6.801454867281338e-17,gN/m^2/s,US-DUK
107,0096-06-30,SMIN_NO3_RUNOFF,8.446205577158507e-17,gN/m^2/s,US-DUK
108,0096-06-30,FATES_STOREN,0.01631809212267399,kg m-2,US-DUK
109,0096-06-30,FATES_VEGN,0.0983864963054657,kg m-2,US-DUK
110,0096-06-30,FATES_FROOTN,0.0005820562364533544,kg m-2,US-DUK
111,0096-06-30,FATES_STOREN_TF,1.135706901550293,1,US-DUK
112,0096-06-30,ACTUAL_IMMOB,4.3027753804381064e-07,gN/m^2/s,US-DUK
113,0096-06-30,POTENTIAL_IMMOB,7.313519745366648e-05,gN/m^2/s,US-DUK
