,Time,VarName,VarValue,VarUnits,Site
72,0026-12-31,SMINN_TO_PLANT,0.06672392785549164,gN/m^2/s,US-ORN
73,0026-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-ORN
74,0026-12-31,FATES_STOREN,17.889163970947266,kg m-2,US-ORN
75,0026-12-31,FATES_VEGN,21.68937873840332,kg m-2,US-ORN
76,0026-12-31,FATES_FROOTN,0.8007020950317383,kg m-2,US-ORN
77,0026-12-31,FATES_STOREN_TF,729.9947509765625,1,US-ORN
78,0026-12-31,ACTUAL_IMMOB,0.00018647071556188166,gN/m^2/s,US-ORN
79,0026-12-31,POTENTIAL_IMMOB,0.00018647071556188166,gN/m^2/s,US-ORN
80,0096-12-31,FATES_FROOTC,31.070690155029297,kg m-2,US-ORN
81,0096-12-31,Calc_N_Demand,6.214138031005859e-05,kg m-2 s-1,US-ORN
82,0096-12-31,FATES_NDEMAND,6.213535380084068e-05,kg m-2 s-1,US-ORN
83,0096-12-31,FATES_NH4UPTAKE,1.5944166875669907e-07,kg m-2 s-1,US-ORN
84,0096-12-31,FATES_NO3UPTAKE,6.291744469172356e-13,kg m-2 s-1,US-ORN
85,0096-12-31,FATES_NEFFLUX,1.516715286697945e-08,kg m-2 s-1,US-ORN
86,0096-12-31,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-ORN
87,0096-12-31,SMINN,1.1662163734436035,gN/m^2,US-ORN
88,0096-12-31,SMINN_TO_PLANT,0.0001594619534444064,gN/m^2/s,US-ORN
89,0096-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-ORN
90,0096-12-31,FATES_STOREN,13.038844108581543,kg m-2,US-ORN
91,0096-12-31,FATES_VEGN,58.954132080078125,kg m-2,US-ORN
92,0096-12-31,FATES_FROOTN,0.7456891536712646,kg m-2,US-ORN
93,0096-12-31,FATES_STOREN_TF,532.90234375,1,US-ORN
94,0096-12-31,ACTUAL_IMMOB,0.00016448102542199194,gN/m^2/s,US-ORN
95,0096-12-31,POTENTIAL_IMMOB,0.05164032429456711,gN/m^2/s,US-ORN
96,0024-12-31,FATES_FROOTC,30.0424747467041,kg m-2,US-DUK
97,0024-12-31,Calc_N_Demand,6.00849494934082e-05,kg m-2 s-1,US-DUK
98,0024-12-31,FATES_NDEMAND,6.0084952565375715e-05,kg m-2 s-1,US-DUK
99,0024-12-31,FATES_NH4UPTAKE,6.00849452894181e-05,kg m-2 s-1,US-DUK
100,0024-12-31,FATES_NO3UPTAKE,3.5861001668191506e-12,kg m-2 s-1,US-DUK
101,0024-12-31,FATES_NEFFLUX,5.9959726058878005e-05,kg m-2 s-1,US-DUK
102,0024-12-31,SUPPLEMENT_TO_SMINN,0.0600041039288044,gN/m^2/s,US-DUK
103,0024-12-31,SMINN,1.234276533126831,gN/m^2,US-DUK
104,0024-12-31,SMINN_TO_PLANT,0.06008494645357132,gN/m^2/s,US-DUK
105,0024-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
106,0024-12-31,FATES_STOREN,10.454987525939941,kg m-2,US-DUK
107,0024-12-31,FATES_VEGN,20.29801368713379,kg m-2,US-DUK
108,0024-12-31,FATES_FROOTN,0.7210193872451782,kg m-2,US-DUK
109,0024-12-31,FATES_STOREN_TF,729.9998779296875,1,US-DUK
110,0024-12-31,ACTUAL_IMMOB,0.0002620033919811249,gN/m^2/s,US-DUK
111,0024-12-31,POTENTIAL_IMMOB,0.0002620033919811249,gN/m^2/s,US-DUK
112,0026-12-31,FATES_FROOTC,30.0422306060791,kg m-2,US-DUK
113,0026-12-31,Calc_N_Demand,6.00844612121582e-05,kg m-2 s-1,US-DUK
114,0026-12-31,FATES_NDEMAND,6.0084465076215565e-05,kg m-2 s-1,US-DUK
115,0026-12-31,FATES_NH4UPTAKE,6.008446143823676e-05,kg m-2 s-1,US-DUK
116,0026-12-31,FATES_NO3UPTAKE,2.8536146969709852e-12,kg m-2 s-1,US-DUK
117,0026-12-31,FATES_NEFFLUX,5.9975725889671594e-05,kg m-2 s-1,US-DUK
118,0026-12-31,SUPPLEMENT_TO_SMINN,0.06001124158501625,gN/m^2/s,US-DUK
119,0026-12-31,SMINN,1.124229907989502,gN/m^2,US-DUK
120,0026-12-31,SMINN_TO_PLANT,0.06008446216583252,gN/m^2/s,US-DUK
121,0026-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
122,0026-12-31,FATES_STOREN,10.454955101013184,kg m-2,US-DUK
123,0026-12-31,FATES_VEGN,21.734371185302734,kg m-2,US-DUK
124,0026-12-31,FATES_FROOTN,0.7210135459899902,kg m-2,US-DUK
125,0026-12-31,FATES_STOREN_TF,729.998779296875,1,US-DUK
126,0026-12-31,ACTUAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
127,0026-12-31,POTENTIAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
128,0096-12-31,FATES_FROOTC,30.035850524902344,kg m-2,US-DUK
129,0096-12-31,Calc_N_Demand,6.007170104980468e-05,kg m-2 s-1,US-DUK
130,0096-12-31,FATES_NDEMAND,6.0071666666772217e-05,kg m-2 s-1,US-DUK
131,0096-12-31,FATES_NH4UPTAKE,1.189681597679737e-07,kg m-2 s-1,US-DUK
132,0096-12-31,FATES_NO3UPTAKE,3.534354612363261e-13,kg m-2 s-1,US-DUK
133,0096-12-31,FATES_NEFFLUX,2.0106899256688848e-08,kg m-2 s-1,US-DUK
134,0096-12-31,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
135,0096-12-31,SMINN,0.8602359890937805,gN/m^2,US-DUK
136,0096-12-31,SMINN_TO_PLANT,0.00011899138917215168,gN/m^2/s,US-DUK
137,0096-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
138,0096-12-31,FATES_STOREN,7.8463521003723145,kg m-2,US-DUK
139,0096-12-31,FATES_VEGN,65.84492492675781,kg m-2,US-DUK
140,0096-12-31,FATES_FROOTN,0.7208603620529175,kg m-2,US-DUK
141,0096-12-31,FATES_STOREN_TF,547.9788818359375,1,US-DUK
142,0096-12-31,ACTUAL_IMMOB,0.00011995989189017564,gN/m^2/s,US-DUK
143,0096-12-31,POTENTIAL_IMMOB,0.05278585106134415,gN/m^2/s,US-DUK
144,0024-12-31,FATES_FROOTC,30.0424747467041,kg m-2,US-DUK
145,0024-12-31,Calc_N_Demand,6.00849494934082e-05,kg m-2 s-1,US-DUK
146,0024-12-31,FATES_NDEMAND,6.0084952565375715e-05,kg m-2 s-1,US-DUK
147,0024-12-31,FATES_NH4UPTAKE,6.00849452894181e-05,kg m-2 s-1,US-DUK
148,0024-12-31,FATES_NO3UPTAKE,3.5861001668191506e-12,kg m-2 s-1,US-DUK
149,0024-12-31,FATES_NEFFLUX,5.9959726058878005e-05,kg m-2 s-1,US-DUK
150,0024-12-31,SUPPLEMENT_TO_SMINN,0.0600041039288044,gN/m^2/s,US-DUK
151,0024-12-31,SMINN,1.234276533126831,gN/m^2,US-DUK
152,0024-12-31,SMINN_TO_PLANT,0.06008494645357132,gN/m^2/s,US-DUK
153,0024-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
154,0024-12-31,FATES_STOREN,10.454987525939941,kg m-2,US-DUK
155,0024-12-31,FATES_VEGN,20.29801368713379,kg m-2,US-DUK
156,0024-12-31,FATES_FROOTN,0.7210193872451782,kg m-2,US-DUK
157,0024-12-31,FATES_STOREN_TF,729.9998779296875,1,US-DUK
158,0024-12-31,ACTUAL_IMMOB,0.0002620033919811249,gN/m^2/s,US-DUK
159,0024-12-31,POTENTIAL_IMMOB,0.0002620033919811249,gN/m^2/s,US-DUK
160,0026-12-31,FATES_FROOTC,30.0422306060791,kg m-2,US-DUK
161,0026-12-31,Calc_N_Demand,6.00844612121582e-05,kg m-2 s-1,US-DUK
162,0026-12-31,FATES_NDEMAND,6.0084465076215565e-05,kg m-2 s-1,US-DUK
163,0026-12-31,FATES_NH4UPTAKE,6.008446143823676e-05,kg m-2 s-1,US-DUK
164,0026-12-31,FATES_NO3UPTAKE,2.8536146969709852e-12,kg m-2 s-1,US-DUK
165,0026-12-31,FATES_NEFFLUX,5.9975725889671594e-05,kg m-2 s-1,US-DUK
166,0026-12-31,SUPPLEMENT_TO_SMINN,0.06001124158501625,gN/m^2/s,US-DUK
167,0026-12-31,SMINN,1.124229907989502,gN/m^2,US-DUK
168,0026-12-31,SMINN_TO_PLANT,0.06008446216583252,gN/m^2/s,US-DUK
169,0026-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
170,0026-12-31,FATES_STOREN,10.454955101013184,kg m-2,US-DUK
171,0026-12-31,FATES_VEGN,21.734371185302734,kg m-2,US-DUK
172,0026-12-31,FATES_FROOTN,0.7210135459899902,kg m-2,US-DUK
173,0026-12-31,FATES_STOREN_TF,729.998779296875,1,US-DUK
174,0026-12-31,ACTUAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
175,0026-12-31,POTENTIAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
176,0096-12-31,FATES_FROOTC,30.035850524902344,kg m-2,US-DUK
177,0096-12-31,Calc_N_Demand,6.007170104980468e-05,kg m-2 s-1,US-DUK
178,0096-12-31,FATES_NDEMAND,6.0071666666772217e-05,kg m-2 s-1,US-DUK
179,0096-12-31,FATES_NH4UPTAKE,1.189681597679737e-07,kg m-2 s-1,US-DUK
180,0096-12-31,FATES_NO3UPTAKE,3.534354612363261e-13,kg m-2 s-1,US-DUK
181,0096-12-31,FATES_NEFFLUX,2.0106899256688848e-08,kg m-2 s-1,US-DUK
