,Time,VarName,VarValue,VarUnits,Site
75,0026-12-31,FATES_VEGN,21.734371185302734,kg m-2,US-DUK
76,0026-12-31,FATES_FROOTN,0.7210135459899902,kg m-2,US-DUK
77,0026-12-31,FATES_STOREN_TF,729.998779296875,1,US-DUK
78,0026-12-31,ACTUAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
79,0026-12-31,POTENTIAL_IMMOB,0.0002390604349784553,gN/m^2/s,US-DUK
80,0096-12-31,FATES_FROOTC,30.035850524902344,kg m-2,US-DUK
81,0096-12-31,Calc_N_Demand,6.007170104980468e-05,kg m-2 s-1,US-DUK
82,0096-12-31,FATES_NDEMAND,6.0071666666772217e-05,kg m-2 s-1,US-DUK
83,0096-12-31,FATES_NH4UPTAKE,1.189676410717766e-07,kg m-2 s-1,US-DUK
84,0096-12-31,FATES_NO3UPTAKE,3.534323983651888e-13,kg m-2 s-1,US-DUK
85,0096-12-31,FATES_NEFFLUX,2.0106732279145945e-08,kg m-2 s-1,US-DUK
86,0096-12-31,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
87,0096-12-31,SMINN,0.8602337837219238,gN/m^2,US-DUK
88,0096-12-31,SMINN_TO_PLANT,0.00011899087257916108,gN/m^2/s,US-DUK
89,0096-12-31,FATES_NFIX_SYM,0.0,kg m-2 s-1,US-DUK
90,0096-12-31,FATES_STOREN,7.84630012512207,kg m-2,US-DUK
91,0096-12-31,FATES_VEGN,65.84481811523438,kg m-2,US-DUK
92,0096-12-31,FATES_FROOTN,0.7208603620529175,kg m-2,US-DUK
93,0096-12-31,FATES_STOREN_TF,547.9752807617188,1,US-DUK
94,0096-12-31,ACTUAL_IMMOB,0.00011995980457868427,gN/m^2/s,US-DUK
95,0096-12-31,POTENTIAL_IMMOB,0.05278608202934265,gN/m^2/s,US-DUK
