,Time,VarName,VarValue,VarUnits,Site
70,0126-06-30,FATES_NEFFLUX,0.0,kg m-2 s-1,US-DUK
71,0126-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
72,0126-06-30,SMINN,0.00017589823983144015,gN/m^2,US-DUK
73,0126-06-30,SMINN_TO_PLANT,3.569684636772763e-08,gN/m^2/s,US-DUK
74,0126-06-30,FATES_STOREN,2.893241060064611e-07,kg m-2,US-DUK
75,0126-06-30,FATES_VEGN,0.11412417143583298,kg m-2,US-DUK
76,0126-06-30,FATES_FROOTN,0.0012566721998155117,kg m-2,US-DUK
77,0126-06-30,FATES_STOREN_TF,6.004875831422396e-05,1,US-DUK
78,0126-06-30,ACTUAL_IMMOB,1.3192489767277493e-08,gN/m^2/s,US-DUK
79,0126-06-30,POTENTIAL_IMMOB,0.0011979007394984365,gN/m^2/s,US-DUK
80,0226-06-30,FATES_FROOTC,0.060944873839616776,kg m-2,US-DUK
81,0226-06-30,Calc_N_Demand,1.2188974767923355e-07,kg m-2 s-1,US-DUK
82,0226-06-30,FATES_NDEMAND,1.2180991859622736e-07,kg m-2 s-1,US-DUK
83,0226-06-30,FATES_NH4UPTAKE,4.287852017892391e-11,kg m-2 s-1,US-DUK
84,0226-06-30,FATES_NO3UPTAKE,3.44489292265059e-17,kg m-2 s-1,US-DUK
85,0226-06-30,NFIX_TO_SMINN,3.5909396983724307e-11,gN/m^2/s,US-DUK
86,0226-06-30,FATES_NEFFLUX,5.4852320602316595e-12,kg m-2 s-1,US-DUK
87,0226-06-30,SUPPLEMENT_TO_SMINN,0.0,gN/m^2/s,US-DUK
88,0226-06-30,SMINN,0.0014576882822439075,gN/m^2,US-DUK
89,0226-06-30,SMINN_TO_PLANT,4.2307135572627885e-08,gN/m^2/s,US-DUK
90,0226-06-30,FATES_STOREN,0.0017370283603668213,kg m-2,US-DUK
91,0226-06-30,FATES_VEGN,0.017986612394452095,kg m-2,US-DUK
92,0226-06-30,FATES_FROOTN,0.001462677028030157,kg m-2,US-DUK
93,0226-06-30,FATES_STOREN_TF,1.994626760482788,1,US-DUK
94,0226-06-30,ACTUAL_IMMOB,3.5884826843357587e-07,gN/m^2/s,US-DUK
95,0226-06-30,POTENTIAL_IMMOB,0.0010110664879903197,gN/m^2/s,US-DUK
