fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.07967935871743488,1.2949899799599194e-06,1.2949899799599194e-06,1.3426853707414839,2.4926529709607457e-09,2.4926529709607457e-09,2.4926529709607457e-10
0.08042084168336674,1.3128256513026048e-06,1.3128256513026048e-06,1.3627254509018045,2.5268656144291093e-09,2.5268656144291093e-09,2.526865614429109e-10
0.08116232464929861,1.3306613226452901e-06,1.3306613226452901e-06,1.3827655310621252,2.5615478398997436e-09,2.5615478398997436e-09,2.561547839899744e-10
0.08190380761523047,1.3484969939879755e-06,1.3484969939879755e-06,1.4028056112224458,2.5967060925705295e-09,2.5967060925705295e-09,2.5967060925705297e-10
0.08264529058116234,1.3663326653306609e-06,1.3663326653306609e-06,1.4228456913827665,2.632346906102217e-09,2.632346906102217e-09,2.632346906102217e-10
0.0833867735470942,1.3841683366733462e-06,1.3841683366733462e-06,1.4428857715430872,2.6684769038326323e-09,2.6684769038326323e-09,2.6684769038326324e-10
0.08412825651302606,1.4020040080160316e-06,1.4020040080160316e-06,1.4629258517034078,2.705102800007492e-09,2.705102800007492e-09,2.705102800007492e-10
0.08486973947895793,1.419839679358717e-06,1.419839679358717e-06,1.4829659318637285,2.742231401028208e-09,2.742231401028208e-09,2.7422314010282076e-10
0.08561122244488979,1.4376753507014023e-06,1.4376753507014023e-06,1.5030060120240492,2.779869606716721e-09,2.779869606716721e-09,2.779869606716721e-10
0.08635270541082166,1.4555110220440877e-06,1.4555110220440877e-06,1.5230460921843698,2.818024411597746e-09,2.818024411597746e-09,2.818024411597746e-10
0.08709418837675352,1.473346693386773e-06,1.473346693386773e-06,1.5430861723446905,2.856702906198612e-09,2.856702906198612e-09,2.856702906198612e-10
0.08783567134268538,1.4911823647294584e-06,1.4911823647294584e-06,1.5631262525050111,2.8959122783668986e-09,2.8959122783668986e-09,2.895912278366899e-10
0.08857715430861725,1.5090180360721438e-06,1.5090180360721438e-06,1.5831663326653318,2.935659814606253e-09,2.935659814606253e-09,2.9356598146062527e-10
0.08931863727454911,1.5268537074148291e-06,1.5268537074148291e-06,1.6032064128256525,2.9759529014304438e-09,2.9759529014304438e-09,2.975952901430444e-10
0.09006012024048098,1.5446893787575145e-06,1.5446893787575145e-06,1.6232464929859731,3.016799026736061e-09,3.016799026736061e-09,3.016799026736061e-10
0.09080160320641284,1.5625250501001999e-06,1.5625250501001999e-06,1.6432865731462938,3.05820578119399e-09,3.05820578119399e-09,3.0582057811939897e-10
0.0915430861723447,1.5803607214428852e-06,1.5803607214428852e-06,1.6633266533066144,3.1001808596600962e-09,3.1001808596600962e-09,3.100180859660096e-10
0.09228456913827657,1.5981963927855706e-06,1.5981963927855706e-06,1.683366733466935,3.14273206260516e-09,3.14273206260516e-09,3.14273206260516e-10
0.09302605210420843,1.616032064128256e-06,1.616032064128256e-06,1.7034068136272558,3.1858672975645063e-09,3.1858672975645063e-09,3.185867297564506e-10
0.0937675350701403,1.6338677354709413e-06,1.6338677354709413e-06,1.7234468937875764,3.229594580607462e-09,3.229594580607462e-09,3.229594580607462e-10
0.09450901803607216,1.6517034068136267e-06,1.6517034068136267e-06,1.743486973947897,3.2739220378270947e-09,3.2739220378270947e-09,3.273922037827095e-10
0.09525050100200402,1.669539078156312e-06,1.669539078156312e-06,1.7635270541082178,3.318857906850288e-09,3.318857906850288e-09,3.318857906850288e-10
0.09599198396793589,1.6873747494989974e-06,1.6873747494989974e-06,1.7835671342685384,3.3644105383686107e-09,3.3644105383686107e-09,3.364410538368611e-10
0.09673346693386775,1.7052104208416828e-06,1.7052104208416828e-06,1.803607214428859,3.4105883976901252e-09,3.4105883976901252e-09,3.410588397690125e-10
0.09747494989979961,1.7230460921843681e-06,1.7230460921843681e-06,1.8236472945891797,3.4574000663126143e-09,3.4574000663126143e-09,3.4574000663126144e-10
0.09821643286573148,1.7408817635270535e-06,1.7408817635270535e-06,1.8436873747495004,3.5048542435182872e-09,3.5048542435182872e-09,3.504854243518287e-10
0.09895791583166334,1.7587174348697389e-06,1.7587174348697389e-06,1.863727454909821,3.5529597479904375e-09,3.5529597479904375e-09,3.5529597479904377e-10
0.0996993987975952,1.7765531062124242e-06,1.7765531062124242e-06,1.8837675350701417,3.601725519452223e-09,3.601725519452223e-09,3.6017255194522227e-10
0.10044088176352707,1.7943887775551096e-06,1.7943887775551096e-06,1.9038076152304624,3.651160620328057e-09,3.651160620328057e-09,3.6511606203280566e-10
0.10118236472945893,1.812224448897795e-06,1.812224448897795e-06,1.923847695390783,3.701274237427686e-09,3.701274237427686e-09,3.701274237427686e-10
0.1019238476953908,1.8300601202404803e-06,1.8300601202404803e-06,1.9438877755511037,3.75207568365345e-09,3.75207568365345e-09,3.75207568365345e-10
0.10266533066132266,1.8478957915831657e-06,1.8478957915831657e-06,1.9639278557114244,3.803574399730899e-09,3.803574399730899e-09,3.803574399730899e-10
0.10340681362725453,1.865731462925851e-06,1.865731462925851e-06,1.983967935871745,3.8557799559633e-09,3.8557799559633e-09,3.8557799559633e-10
0.10414829659318639,1.8835671342685364e-06,1.8835671342685364e-06,2.0040080160320657,3.908702054010087e-09,3.908702054010087e-09,3.908702054010087e-10
0.10488977955911825,1.9014028056112218e-06,1.9014028056112218e-06,2.024048096192386,3.962350528689789e-09,3.962350528689789e-09,3.9623505286897886e-10
0.10563126252505012,1.9192384769539073e-06,1.9192384769539073e-06,2.0440881763527066,4.016735349807706e-09,4.016735349807706e-09,4.016735349807706e-10
0.10637274549098198,1.9370741482965927e-06,1.9370741482965927e-06,2.064128256513027,4.0718666240085985e-09,4.0718666240085985e-09,4.0718666240085986e-10
0.10711422845691385,1.954909819639278e-06,1.954909819639278e-06,2.0841683366733474,4.127754596654949e-09,4.127754596654949e-09,4.1277545966549487e-10
0.10785571142284571,1.9727454909819634e-06,1.9727454909819634e-06,2.104208416833668,4.184409653730859e-09,4.184409653730859e-09,4.1844096537308587e-10
0.10859719438877757,1.9905811623246488e-06,1.9905811623246488e-06,2.1242484969939883,4.241842323772165e-09,4.241842323772165e-09,4.2418423237721653e-10
0.10933867735470944,2.008416833667334e-06,2.008416833667334e-06,2.1442885771543088,4.300063279822961e-09,4.300063279822961e-09,4.300063279822961e-10
0.1100801603206413,2.0262525050100195e-06,2.0262525050100195e-06,2.164328657314629,4.359083341419118e-09,4.359083341419118e-09,4.359083341419118e-10
0.11082164328657317,2.044088176352705e-06,2.044088176352705e-06,2.1843687374749496,4.41891347659888e-09,4.41891347659888e-09,4.41891347659888e-10
0.11156312625250503,2.0619238476953902e-06,2.0619238476953902e-06,2.20440881763527,4.4795648039411505e-09,4.4795648039411505e-09,4.4795648039411507e-10
0.1123046092184369,2.0797595190380756e-06,2.0797595190380756e-06,2.2244488977955905,4.5410485946316596e-09,4.5410485946316596e-09,4.5410485946316594e-10
0.11304609218436876,2.097595190380761e-06,2.097595190380761e-06,2.244488977955911,4.603376274557647e-09,4.603376274557647e-09,4.603376274557647e-10
0.11378757515030062,2.1154308617234463e-06,2.1154308617234463e-06,2.2645290581162314,4.666559426431139e-09,4.666559426431139e-09,4.666559426431139e-10
0.11452905811623248,2.1332665330661317e-06,2.1332665330661317e-06,2.284569138276552,4.730609791941458e-09,4.730609791941458e-09,4.730609791941458e-10
0.11527054108216435,2.151102204408817e-06,2.151102204408817e-06,2.3046092184368723,4.795539273937188e-09,4.795539273937188e-09,4.795539273937188e-10
0.11601202404809621,2.1689378757515024e-06,2.1689378757515024e-06,2.3246492985971927,4.861359938638247e-09,4.861359938638247e-09,4.861359938638247e-10
0.11675350701402808,2.1867735470941878e-06,2.1867735470941878e-06,2.344689378757513,4.928084017878153e-09,4.928084017878153e-09,4.928084017878153e-10
0.11749498997995994,2.204609218436873e-06,2.204609218436873e-06,2.3647294589178336,4.995723911377175e-09,4.995723911377175e-09,4.995723911377175e-10
0.1182364729458918,2.2224448897795585e-06,2.2224448897795585e-06,2.384769539078154,5.06429218904657e-09,5.06429218904657e-09,5.06429218904657e-10
0.11897795591182367,2.240280561122244e-06,2.240280561122244e-06,2.4048096192384745,5.133801593324632e-09,5.133801593324632e-09,5.133801593324632e-10
0.11971943887775553,2.2581162324649292e-06,2.2581162324649292e-06,2.424849699398795,5.204265041544617e-09,5.204265041544617e-09,5.204265041544616e-10
0.1204609218436874,2.2759519038076146e-06,2.2759519038076146e-06,2.4448897795591154,5.275695628335287e-09,5.275695628335287e-09,5.275695628335287e-10
0.12120240480961926,2.2937875751503e-06,2.2937875751503e-06,2.464929859719436,5.348106628054282e-09,5.348106628054282e-09,5.348106628054282e-10
0.12194388777555112,2.3116232464929853e-06,2.3116232464929853e-06,2.4849699398797562,5.421511497255084e-09,5.421511497255084e-09,5.421511497255084e-10
0.12268537074148299,2.3294589178356707e-06,2.3294589178356707e-06,2.5050100200400767,5.495923877187651e-09,5.495923877187651e-09,5.495923877187652e-10
0.12342685370741485,2.347294589178356e-06,2.347294589178356e-06,2.525050100200397,5.571357596333467e-09,5.571357596333467e-09,5.571357596333467e-10
0.12416833667334672,2.3651302605210414e-06,2.3651302605210414e-06,2.5450901803607175,5.64782667297539e-09,5.64782667297539e-09,5.64782667297539e-10
0.12490981963927858,2.3829659318637268e-06,2.3829659318637268e-06,2.565130260521038,5.72534531780267e-09,5.72534531780267e-09,5.72534531780267e-10
0.12565130260521043,2.400801603206412e-06,2.400801603206412e-06,2.5851703406813584,5.8039279365519205e-09,5.8039279365519205e-09,5.80392793655192e-10
