fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.30024048096192263,2.7962805611222532e-05,2.7962805611222532e-05,3.10621242484969,3.4585412817003523e-09,3.4585412817003523e-09,3.4585412817003525e-10
0.3019839679358705,2.814314629258526e-05,2.814314629258526e-05,3.1262525050100103,3.5385171559541083e-09,3.5385171559541083e-09,3.538517155954108e-10
0.3037274549098184,2.8323486973947986e-05,2.8323486973947986e-05,3.1462925851703307,3.6203424054044113e-09,3.6203424054044113e-09,3.6203424054044115e-10
0.3054709418837663,2.8503827655310713e-05,2.8503827655310713e-05,3.166332665330651,3.7040597953057886e-09,3.7040597953057886e-09,3.704059795305789e-10
0.30721442885771416,2.868416833667344e-05,2.868416833667344e-05,3.1863727454909716,3.789713079823497e-09,3.789713079823497e-09,3.789713079823497e-10
0.30895791583166204,2.8864509018036166e-05,2.8864509018036166e-05,3.206412825651292,3.877347024901268e-09,3.877347024901268e-09,3.8773470249012675e-10
0.3107014028056099,2.9044849699398893e-05,2.9044849699398893e-05,3.2264529058116125,3.967007431657834e-09,3.967007431657834e-09,3.967007431657834e-10
0.3124448897795578,2.922519038076162e-05,2.922519038076162e-05,3.246492985971933,4.058741160324506e-09,4.058741160324506e-09,4.0587411603245054e-10
0.3141883767535057,2.9405531062124347e-05,2.9405531062124347e-05,3.2665330661322534,4.152596154736201e-09,4.152596154736201e-09,4.1525961547362006e-10
0.3159318637274536,2.9585871743487074e-05,2.9585871743487074e-05,3.286573146292574,4.248621467388963e-09,4.248621467388963e-09,4.2486214673889635e-10
0.31767535070140146,2.97662124248498e-05,2.97662124248498e-05,3.3066132264528942,4.346867285076761e-09,4.346867285076761e-09,4.346867285076761e-10
0.31941883767534934,2.9946553106212528e-05,2.9946553106212528e-05,3.3266533066132147,4.447384955121195e-09,4.447384955121195e-09,4.447384955121195e-10
0.3211623246492972,3.0126893787575255e-05,3.0126893787575255e-05,3.346693386773535,4.5502270122077455e-09,4.5502270122077455e-09,4.5502270122077453e-10
0.3229058116232451,3.030723446893798e-05,3.030723446893798e-05,3.3667334669338556,4.655447205842502e-09,4.655447205842502e-09,4.655447205842502e-10
0.324649298597193,3.048757515030071e-05,3.048757515030071e-05,3.386773547094176,4.763100528443976e-09,4.763100528443976e-09,4.763100528443976e-10
0.3263927855711409,3.066791583166343e-05,3.066791583166343e-05,3.4068136272544964,4.8732432440843374e-09,4.8732432440843374e-09,4.873243244084338e-10
0.32813627254508876,3.084825651302616e-05,3.084825651302616e-05,3.426853707414817,4.985932917895367e-09,4.985932917895367e-09,4.985932917895367e-10
0.32987975951903664,3.1028597194388886e-05,3.1028597194388886e-05,3.4468937875751373,5.101228446154385e-09,5.101228446154385e-09,5.101228446154385e-10
0.3316232464929845,3.120893787575161e-05,3.120893787575161e-05,3.4669338677354578,5.2191900870658066e-09,5.2191900870658066e-09,5.219190087065806e-10
0.3333667334669324,3.138927855711434e-05,3.138927855711434e-05,3.486973947895778,5.3398794922546735e-09,5.3398794922546735e-09,5.339879492254674e-10
0.3351102204408803,3.1569619238477067e-05,3.1569619238477067e-05,3.5070140280560986,5.4633597389882735e-09,5.4633597389882735e-09,5.463359738988273e-10
0.3368537074148282,3.1749959919839793e-05,3.1749959919839793e-05,3.527054108216419,5.589695363142939e-09,5.589695363142939e-09,5.589695363142939e-10
0.33859719438877606,3.193030060120252e-05,3.193030060120252e-05,3.5470941883767395,5.7189523929331805e-09,5.7189523929331805e-09,5.71895239293318e-10
0.34034068136272394,3.211064128256525e-05,3.211064128256525e-05,3.56713426853706,5.851198383420681e-09,5.851198383420681e-09,5.851198383420681e-10
0.3420841683366718,3.2290981963927974e-05,3.2290981963927974e-05,3.5871743486973804,5.986502451821476e-09,5.986502451821476e-09,5.986502451821476e-10
0.3438276553106197,3.24713226452907e-05,3.24713226452907e-05,3.607214428857701,6.124935313629392e-09,6.124935313629392e-09,6.124935313629392e-10
0.3455711422845676,3.265166332665343e-05,3.265166332665343e-05,3.6272545090180213,6.266569319574902e-09,6.266569319574902e-09,6.266569319574902e-10
0.3473146292585155,3.2832004008016155e-05,3.2832004008016155e-05,3.6472945891783417,6.411478493438621e-09,6.411478493438621e-09,6.411478493438621e-10
0.34905811623246336,3.301234468937888e-05,3.301234468937888e-05,3.667334669338662,6.559738570739111e-09,6.559738570739111e-09,6.559738570739111e-10
0.35080160320641124,3.319268537074161e-05,3.319268537074161e-05,3.6873747494989826,6.711427038315516e-09,6.711427038315516e-09,6.711427038315515e-10
0.3525450901803591,3.3373026052104336e-05,3.3373026052104336e-05,3.707414829659303,6.866623174825301e-09,6.866623174825301e-09,6.866623174825301e-10
0.354288577154307,3.355336673346706e-05,3.355336673346706e-05,3.7274549098196235,7.025408092178572e-09,7.025408092178572e-09,7.025408092178571e-10
0.3560320641282549,3.373370741482979e-05,3.373370741482979e-05,3.747494989979944,7.187864777930511e-09,7.187864777930511e-09,7.187864777930511e-10
0.35777555110220277,3.3914048096192516e-05,3.3914048096192516e-05,3.7675350701402643,7.354078138654125e-09,7.354078138654125e-09,7.354078138654125e-10
0.35951903807615065,3.409438877755524e-05,3.409438877755524e-05,3.787575150300585,7.524135044315824e-09,7.524135044315824e-09,7.524135044315825e-10
0.36126252505009854,3.427472945891797e-05,3.427472945891797e-05,3.807615230460905,7.698124373677404e-09,7.698124373677404e-09,7.698124373677404e-10
0.3630060120240464,3.44550701402807e-05,3.44550701402807e-05,3.8276553106212257,7.876137060747666e-09,7.876137060747666e-09,7.876137060747665e-10
0.3647494989979943,3.4635410821643424e-05,3.4635410821643424e-05,3.847695390781546,8.058266142308294e-09,8.058266142308294e-09,8.058266142308294e-10
0.3664929859719422,3.481575150300615e-05,3.481575150300615e-05,3.8677354709418665,8.244606806538764e-09,8.244606806538764e-09,8.244606806538764e-10
0.36823647294589007,3.499609218436888e-05,3.499609218436888e-05,3.887775551102187,8.435256442765496e-09,8.435256442765496e-09,8.435256442765495e-10
0.36997995991983795,3.5176432865731605e-05,3.5176432865731605e-05,3.9078156312625074,8.630314692361701e-09,8.630314692361701e-09,8.630314692361702e-10
0.37172344689378584,3.535677354709433e-05,3.535677354709433e-05,3.927855711422828,8.829883500823982e-09,8.829883500823982e-09,8.829883500823982e-10
0.3734669338677337,3.553711422845706e-05,3.553711422845706e-05,3.9478957915831483,9.034067171053278e-09,9.034067171053278e-09,9.034067171053277e-10
0.3752104208416816,3.5717454909819785e-05,3.5717454909819785e-05,3.9679358717434687,9.24297241786789e-09,9.24297241786789e-09,9.24297241786789e-10
0.3769539078156295,3.589779559118251e-05,3.589779559118251e-05,3.987975951903789,9.456708423776946e-09,9.456708423776946e-09,9.456708423776946e-10
0.37869739478957737,3.607813627254524e-05,3.607813627254524e-05,4.00801603206411,9.675386896043865e-09,9.675386896043865e-09,9.675386896043865e-10
0.38044088176352525,3.6258476953907966e-05,3.6258476953907966e-05,4.028056112224431,9.89912212506906e-09,9.89912212506906e-09,9.899122125069062e-10
0.38218436873747313,3.643881763527069e-05,3.643881763527069e-05,4.048096192384752,1.0128031044122859e-08,1.0128031044122859e-08,1.0128031044122858e-09
0.383927855711421,3.661915831663342e-05,3.661915831663342e-05,4.068136272545073,1.0362233290459696e-08,1.0362233290459696e-08,1.0362233290459697e-09
0.3856713426853689,3.6799498997996147e-05,3.6799498997996147e-05,4.088176352705394,1.060185126784533e-08,1.060185126784533e-08,1.0601851267845331e-09
0.3874148296593168,3.6979839679358873e-05,3.6979839679358873e-05,4.1082164328657145,1.0847010210530333e-08,1.0847010210530333e-08,1.0847010210530334e-09
0.38915831663326467,3.71601803607216e-05,3.71601803607216e-05,4.128256513026035,1.1097838248702528e-08,1.1097838248702528e-08,1.1097838248702528e-09
0.39090180360721255,3.734052104208433e-05,3.734052104208433e-05,4.148296593186356,1.1354466475453157e-08,1.1354466475453157e-08,1.1354466475453157e-09
0.39264529058116043,3.7520861723447054e-05,3.7520861723447054e-05,4.168336673346677,1.1617029015291595e-08,1.1617029015291595e-08,1.1617029015291595e-09
0.3943887775551083,3.770120240480978e-05,3.770120240480978e-05,4.188376753506998,1.1885663094244174e-08,1.1885663094244174e-08,1.1885663094244174e-09
0.3961322645290562,3.788154308617251e-05,3.788154308617251e-05,4.208416833667319,1.2160509111574433e-08,1.2160509111574433e-08,1.2160509111574433e-09
0.3978757515030041,3.8061883767535235e-05,3.8061883767535235e-05,4.22845691382764,1.24417107131614e-08,1.24417107131614e-08,1.24417107131614e-09
0.39961923847695197,3.824222444889796e-05,3.824222444889796e-05,4.248496993987961,1.2729414866574903e-08,1.2729414866574903e-08,1.2729414866574903e-09
