,0
Year,2003.0
r240913_NH4_1.0e-06_P_1.0e-07,0.0669097900390625
r240913_NH4_1.0e-07_P_1.0e-08,0.033058252185583115
r240913_NH4_1.0e-08_P_1.0e-09,0.3551783859729767
r240913_NH4_1.0e-09_P_1.0e-10,0.09512226283550262
r240913_NH4_1.0e-10_P_1.0e-11,0.0018033088417723775
r240913_NH4_2.0e-07_P_2.0e-08,0.043191030621528625
r240913_NH4_2.0e-08_P_2.0e-09,0.6024044156074524
r240913_NH4_2.0e-09_P_2.0e-10,-0.004601213149726391
r240913_NH4_2.0e-10_P_2.0e-11,0.00313823320902884
r240913_NH4_3.0e-07_P_3.0e-08,0.587891161441803
r240913_NH4_3.0e-08_P_3.0e-09,0.034180596470832825
r240913_NH4_3.0e-09_P_3.0e-10,0.04425690323114395
r240913_NH4_3.0e-10_P_3.0e-11,0.003435201244428754
r240913_NH4_4.0e-07_P_4.0e-08,0.3166431486606598
r240913_NH4_4.0e-08_P_4.0e-09,0.5984541773796082
r240913_NH4_4.0e-09_P_4.0e-10,0.11592301726341248
r240913_NH4_4.0e-10_P_4.0e-11,0.015238206833600998
r240913_NH4_5.0e-07_P_5.0e-08,0.10400219261646271
r240913_NH4_5.0e-08_P_5.0e-09,0.7775237560272217
r240913_NH4_5.0e-09_P_5.0e-10,0.13357262313365936
r240913_NH4_5.0e-10_P_5.0e-11,0.013121848925948143
r240913_NH4_6.0e-07_P_6.0e-08,0.5638640522956848
r240913_NH4_6.0e-08_P_6.0e-09,0.35048264265060425
r240913_NH4_6.0e-09_P_6.0e-10,0.9113005995750427
r240913_NH4_6.0e-10_P_6.0e-11,0.03613492101430893
r240913_NH4_7.0e-07_P_7.0e-08,0.08244187384843826
r240913_NH4_7.0e-08_P_7.0e-09,0.05065705627202988
r240913_NH4_7.0e-09_P_7.0e-10,0.015235510654747486
r240913_NH4_7.0e-10_P_7.0e-11,0.02450854890048504
r240913_NH4_8.0e-07_P_8.0e-08,0.06311259418725967
r240913_NH4_8.0e-08_P_8.0e-09,0.04017851501703262
r240913_NH4_8.0e-09_P_8.0e-10,0.14561818540096283
r240913_NH4_8.0e-10_P_8.0e-11,0.016739415004849434
r240913_NH4_9.0e-07_P_9.0e-08,0.06055261939764023
r240913_NH4_9.0e-08_P_9.0e-09,0.2367391437292099
r240913_NH4_9.0e-09_P_9.0e-10,0.047085460275411606
r240913_NH4_9.0e-10_P_9.0e-11,0.3719555139541626
r240914a_NH4_1.0e-06_P_1.0e-07,0.3005588948726654
r240914a_NH4_1.0e-07_P_1.0e-08,-0.46460771560668945
r240914a_NH4_1.0e-08_P_1.0e-09,3.743283987045288
r240914a_NH4_1.0e-09_P_1.0e-10,0.0033183207269757986
r240914a_NH4_1.0e-10_P_1.0e-11,0.0015962078468874097
r240914a_NH4_2.0e-07_P_2.0e-08,
r240914a_NH4_2.0e-08_P_2.0e-09,1.2792067527770996
r240914a_NH4_2.0e-09_P_2.0e-10,0.07005664706230164
r240914a_NH4_2.0e-10_P_2.0e-11,0.0022007229272276163
r240914a_NH4_3.0e-07_P_3.0e-08,-0.44856730103492737
r240914a_NH4_3.0e-08_P_3.0e-09,0.7943345904350281
r240914a_NH4_3.0e-09_P_3.0e-10,0.21049350500106812
r240914a_NH4_3.0e-10_P_3.0e-11,0.004129484295845032
r240914a_NH4_4.0e-07_P_4.0e-08,0.22578130662441254
r240914a_NH4_4.0e-08_P_4.0e-09,-0.8135440945625305
r240914a_NH4_4.0e-09_P_4.0e-10,-0.2835015058517456
r240914a_NH4_4.0e-10_P_4.0e-11,0.01502330880612135
r240914a_NH4_5.0e-07_P_5.0e-08,0.3138894736766815
r240914a_NH4_5.0e-09_P_5.0e-10,0.15272647142410278
r240914a_NH4_5.0e-10_P_5.0e-11,0.0355856791138649
r240914a_NH4_6.0e-07_P_6.0e-08,0.3275580108165741
r240914a_NH4_6.0e-08_P_6.0e-09,0.08743341267108917
r240914a_NH4_6.0e-09_P_6.0e-10,-0.2826788127422333
r240914a_NH4_6.0e-10_P_6.0e-11,0.022414570674300194
r240914a_NH4_7.0e-07_P_7.0e-08,-0.40109527111053467
r240914a_NH4_7.0e-08_P_7.0e-09,0.12540675699710846
r240914a_NH4_7.0e-10_P_7.0e-11,0.04397443309426308
r240914a_NH4_8.0e-07_P_8.0e-08,0.38413822650909424
r240914a_NH4_8.0e-08_P_8.0e-09,0.1916785091161728
r240914a_NH4_8.0e-09_P_8.0e-10,0.03742019832134247
r240914a_NH4_8.0e-10_P_8.0e-11,0.10426712036132812
r240914a_NH4_9.0e-07_P_9.0e-08,0.2975781261920929
r240914a_NH4_9.0e-08_P_9.0e-09,-0.2350742667913437
r240914a_NH4_9.0e-09_P_9.0e-10,2.3358397483825684
r240914a_NH4_9.0e-10_P_9.0e-11,0.047616492956876755
r240914b_NH4_1.0e-06_P_1.0e-07,0.03488939628005028
r240914b_NH4_1.0e-07_P_1.0e-08,0.03805104270577431
r240914b_NH4_1.0e-08_P_1.0e-09,0.5922281742095947
r240914b_NH4_1.0e-09_P_1.0e-10,0.4616912603378296
r240914b_NH4_1.0e-10_P_1.0e-11,0.0014564074808731675
r240914b_NH4_2.0e-07_P_2.0e-08,0.1736888736486435
r240914b_NH4_2.0e-09_P_2.0e-10,0.04587145149707794
r240914b_NH4_2.0e-10_P_2.0e-11,0.0029645704198628664
r240914b_NH4_3.0e-07_P_3.0e-08,0.01728926971554756
r240914b_NH4_3.0e-08_P_3.0e-09,0.042033109813928604
