,0
r240914a_NH4_1.0e-06_P_1.0e-07,205.4319305419922
r240914b_NH4_1.0e-10_P_1.0e-11,-0.005385261494666338
r240914b_NH4_2.0e-10_P_2.0e-11,0.5799857378005981
r240914b_NH4_3.0e-10_P_3.0e-11,1.9539384841918945
r240914b_NH4_4.0e-10_P_4.0e-11,1.810409665107727
r240914b_NH4_5.0e-10_P_5.0e-11,2.621981382369995
r240914b_NH4_6.0e-10_P_6.0e-11,1.273095965385437
r240914b_NH4_7.0e-10_P_7.0e-11,638.2915649414062
r240914b_NH4_8.0e-10_P_8.0e-11,562.9310913085938
r240914b_NH4_9.0e-10_P_9.0e-11,554.4292602539062
r240914b_NH4_1.0e-09_P_1.0e-10,610.8264770507812
r240914b_NH4_2.0e-09_P_2.0e-10,550.1314086914062
r240914b_NH4_3.0e-09_P_3.0e-10,885.01513671875
r240914b_NH4_5.0e-09_P_5.0e-10,1125.5225830078125
r240914b_NH4_6.0e-09_P_6.0e-10,1168.2916259765625
r240914b_NH4_7.0e-09_P_7.0e-10,1180.0999755859375
r240914b_NH4_8.0e-09_P_8.0e-10,1189.286865234375
r240914b_NH4_9.0e-09_P_9.0e-10,1194.2166748046875
r240914b_NH4_1.0e-08_P_1.0e-09,1200.9105224609375
r240914b_NH4_3.0e-08_P_3.0e-09,1255.3641357421875
r240914b_NH4_4.0e-08_P_4.0e-09,1262.3951416015625
r240914b_NH4_5.0e-08_P_5.0e-09,1263.429931640625
r240914b_NH4_6.0e-08_P_6.0e-09,1261.1087646484375
r240914b_NH4_7.0e-08_P_7.0e-09,1253.6934814453125
r240914b_NH4_8.0e-08_P_8.0e-09,1248.1051025390625
r240914b_NH4_9.0e-08_P_9.0e-09,1244.3817138671875
r240914b_NH4_1.0e-07_P_1.0e-08,1240.13720703125
r240914b_NH4_2.0e-07_P_2.0e-08,1229.7392578125
r240914b_NH4_3.0e-07_P_3.0e-08,1229.5302734375
r240914b_NH4_4.0e-07_P_4.0e-08,512.1521606445312
