,0
r240913_NH4_1.0e-10_P_1.0e-11,-1.377948956360342e-05
r240913_NH4_2.0e-10_P_2.0e-11,0.005358676891773939
r240913_NH4_3.0e-10_P_3.0e-11,0.0008946892921812832
r240913_NH4_4.0e-10_P_4.0e-11,0.0011353095760568976
r240913_NH4_5.0e-10_P_5.0e-11,0.35408222675323486
r240913_NH4_6.0e-10_P_6.0e-11,0.27772387862205505
r240913_NH4_7.0e-10_P_7.0e-11,-0.002577178180217743
r240913_NH4_8.0e-10_P_8.0e-11,-0.046374816447496414
r240913_NH4_9.0e-10_P_9.0e-11,0.006081839557737112
r240913_NH4_1.0e-09_P_1.0e-10,0.04981088638305664
r240913_NH4_2.0e-09_P_2.0e-10,0.05612174794077873
r240913_NH4_3.0e-09_P_3.0e-10,0.005909403320401907
r240913_NH4_4.0e-09_P_4.0e-10,-0.24418775737285614
r240913_NH4_5.0e-09_P_5.0e-10,-0.2617008686065674
r240913_NH4_6.0e-09_P_6.0e-10,-0.22897370159626007
r240913_NH4_7.0e-09_P_7.0e-10,-0.20807671546936035
r240913_NH4_8.0e-09_P_8.0e-10,-0.15168683230876923
r240913_NH4_9.0e-09_P_9.0e-10,-0.09057148545980453
r240913_NH4_1.0e-08_P_1.0e-09,-0.04737226292490959
r240913_NH4_2.0e-08_P_2.0e-09,0.3639396131038666
r240913_NH4_3.0e-08_P_3.0e-09,0.6906757354736328
r240913_NH4_4.0e-08_P_4.0e-09,0.9334843754768372
r240913_NH4_5.0e-08_P_5.0e-09,1.1915345191955566
r240913_NH4_6.0e-08_P_6.0e-09,1.2994409799575806
r240913_NH4_7.0e-08_P_7.0e-09,1.4072169065475464
r240913_NH4_8.0e-08_P_8.0e-09,1.487706184387207
r240913_NH4_9.0e-08_P_9.0e-09,1.479824185371399
r240913_NH4_1.0e-07_P_1.0e-08,1.4709664583206177
r240913_NH4_2.0e-07_P_2.0e-08,1.433123230934143
r240913_NH4_3.0e-07_P_3.0e-08,1.4241892099380493
r240913_NH4_4.0e-07_P_4.0e-08,0.025593221187591553
r240913_NH4_5.0e-07_P_5.0e-08,0.03254850581288338
r240913_NH4_6.0e-07_P_6.0e-08,0.03243225812911987
r240913_NH4_7.0e-07_P_7.0e-08,0.033229172229766846
r240913_NH4_8.0e-07_P_8.0e-08,0.018927911296486855
r240913_NH4_9.0e-07_P_9.0e-08,0.010650336742401123
r240913_NH4_1.0e-06_P_1.0e-07,0.006597121711820364
r240914a_NH4_1.0e-10_P_1.0e-11,2.4781375032034703e-05
r240914a_NH4_2.0e-10_P_2.0e-11,0.006159855052828789
r240914a_NH4_3.0e-10_P_3.0e-11,0.07265259325504303
r240914a_NH4_4.0e-10_P_4.0e-11,9.47664157138206e-05
r240914a_NH4_5.0e-10_P_5.0e-11,-0.0028212666511535645
r240914a_NH4_6.0e-10_P_6.0e-11,0.06335580348968506
r240914a_NH4_7.0e-10_P_7.0e-11,0.024076977744698524
r240914a_NH4_8.0e-10_P_8.0e-11,0.013320386409759521
r240914a_NH4_9.0e-10_P_9.0e-11,0.035882312804460526
r240914a_NH4_1.0e-09_P_1.0e-10,0.05115032196044922
r240914a_NH4_2.0e-09_P_2.0e-10,0.08203164488077164
r240914a_NH4_3.0e-09_P_3.0e-10,0.06472233682870865
r240914a_NH4_4.0e-09_P_4.0e-10,-0.18519704043865204
r240914a_NH4_5.0e-09_P_5.0e-10,-0.2256782054901123
r240914a_NH4_6.0e-09_P_6.0e-10,-0.22015134990215302
r240914a_NH4_8.0e-09_P_8.0e-10,-0.15982691943645477
r240914a_NH4_9.0e-09_P_9.0e-10,-0.13414089381694794
r240914a_NH4_1.0e-08_P_1.0e-09,-0.12526480853557587
r240914a_NH4_2.0e-08_P_2.0e-09,0.0611395426094532
r240914a_NH4_3.0e-08_P_3.0e-09,0.2772473990917206
r240914a_NH4_4.0e-08_P_4.0e-09,0.549710214138031
r240914a_NH4_6.0e-08_P_6.0e-09,1.0077738761901855
r240914a_NH4_7.0e-08_P_7.0e-09,1.1571364402770996
r240914a_NH4_8.0e-08_P_8.0e-09,1.2284172773361206
r240914a_NH4_9.0e-08_P_9.0e-09,1.3124499320983887
r240914a_NH4_1.0e-07_P_1.0e-08,1.4338927268981934
r240914a_NH4_3.0e-07_P_3.0e-08,1.4154926538467407
r240914a_NH4_4.0e-07_P_4.0e-08,0.040654342621564865
r240914a_NH4_5.0e-07_P_5.0e-08,0.034055907279253006
r240914a_NH4_6.0e-07_P_6.0e-08,0.02788870595395565
r240914a_NH4_7.0e-07_P_7.0e-08,0.03701259568333626
r240914a_NH4_8.0e-07_P_8.0e-08,0.01701953075826168
r240914a_NH4_9.0e-07_P_9.0e-08,0.00924865435808897
r240914a_NH4_1.0e-06_P_1.0e-07,0.00773938512429595
r240914b_NH4_1.0e-10_P_1.0e-11,-4.94586083732429e-06
r240914b_NH4_2.0e-10_P_2.0e-11,0.003730613039806485
r240914b_NH4_3.0e-10_P_3.0e-11,0.015040318481624126
r240914b_NH4_4.0e-10_P_4.0e-11,0.018681785091757774
r240914b_NH4_5.0e-10_P_5.0e-11,0.03251172974705696
r240914b_NH4_6.0e-10_P_6.0e-11,0.020806320011615753
r240914b_NH4_7.0e-10_P_7.0e-11,0.007680574897676706
r240914b_NH4_8.0e-10_P_8.0e-11,-0.14879389107227325
r240914b_NH4_9.0e-10_P_9.0e-11,-0.14820320904254913
r240914b_NH4_1.0e-09_P_1.0e-10,0.03973126411437988
r240914b_NH4_2.0e-09_P_2.0e-10,0.08799663931131363
r240914b_NH4_3.0e-09_P_3.0e-10,0.038404982537031174
r240914b_NH4_5.0e-09_P_5.0e-10,-0.2980363368988037
r240914b_NH4_6.0e-09_P_6.0e-10,-0.11386648565530777
r240914b_NH4_7.0e-09_P_7.0e-10,0.07361193746328354
r240914b_NH4_8.0e-09_P_8.0e-10,0.29194748401641846
r240914b_NH4_9.0e-09_P_9.0e-10,0.4757358133792877
r240914b_NH4_1.0e-08_P_1.0e-09,0.6655476689338684
r240914b_NH4_3.0e-08_P_3.0e-09,1.2849773168563843
