,0
r240913_NH4_1.0e-09_P_1.0e-10,0.00011159022687934339
r240913_NH4_2.0e-09_P_2.0e-10,0.0023440972436219454
r240913_NH4_3.0e-09_P_3.0e-10,0.0037149693816900253
r240913_NH4_4.0e-09_P_4.0e-10,0.07429607957601547
r240913_NH4_5.0e-09_P_5.0e-10,0.1742435097694397
r240913_NH4_6.0e-09_P_6.0e-10,0.21316851675510406
r240913_NH4_7.0e-09_P_7.0e-10,0.2235991507768631
r240913_NH4_8.0e-09_P_8.0e-10,0.3294954299926758
r240913_NH4_9.0e-09_P_9.0e-10,0.16383376717567444
r240913_NH4_1.0e-08_P_1.0e-09,0.6452381610870361
r240913_NH4_2.0e-08_P_2.0e-09,0.3846418559551239
r240913_NH4_3.0e-08_P_3.0e-09,0.5639851689338684
r240913_NH4_4.0e-08_P_4.0e-09,0.529135525226593
r240913_NH4_5.0e-08_P_5.0e-09,0.7014867663383484
r240913_NH4_6.0e-08_P_6.0e-09,0.8374238610267639
r240913_NH4_7.0e-08_P_7.0e-09,0.9569290280342102
r240913_NH4_8.0e-08_P_8.0e-09,1.4479728937149048
r240913_NH4_9.0e-08_P_9.0e-09,1.3457354307174683
r240913_NH4_1.0e-07_P_1.0e-08,1.5609344244003296
r240913_NH4_2.0e-07_P_2.0e-08,5.763132572174072
r240913_NH4_3.0e-07_P_3.0e-08,6.31149435043335
r240913_NH4_4.0e-07_P_4.0e-08,7.030080795288086
r240913_NH4_5.0e-07_P_5.0e-08,6.407825946807861
r240913_NH4_6.0e-07_P_6.0e-08,6.753194808959961
r240913_NH4_7.0e-07_P_7.0e-08,7.3068671226501465
r240913_NH4_8.0e-07_P_8.0e-08,8.145581245422363
r240913_NH4_9.0e-07_P_9.0e-08,8.434700012207031
r240913_NH4_1.0e-06_P_1.0e-07,8.650277137756348
r240913_NH4_2.0e-06_P_2.0e-07,9.712409973144531
r240913_NH4_3.0e-06_P_3.0e-07,9.389968872070312
r240913_NH4_4.0e-06_P_4.0e-07,9.45930290222168
r240913_NH4_5.0e-06_P_5.0e-07,9.300207138061523
r240913_NH4_6.0e-06_P_6.0e-07,9.165797233581543
r240913_NH4_7.0e-06_P_7.0e-07,8.949605941772461
r240913_NH4_8.0e-06_P_8.0e-07,8.669327735900879
r240913_NH4_9.0e-06_P_9.0e-07,8.472623825073242
r240913_NH4_1.0e-05_P_1.0e-06,3.882286787033081
r240914a_NH4_1.0e-09_P_1.0e-10,5.339872950571589e-05
r240914a_NH4_2.0e-09_P_2.0e-10,0.0021480205468833447
r240914a_NH4_3.0e-09_P_3.0e-10,0.003429441014304757
r240914a_NH4_4.0e-09_P_4.0e-10,0.010750102810561657
r240914a_NH4_5.0e-09_P_5.0e-10,0.17001588642597198
r240914a_NH4_6.0e-09_P_6.0e-10,0.21770483255386353
r240914a_NH4_7.0e-09_P_7.0e-10,0.2278541475534439
r240914a_NH4_8.0e-09_P_8.0e-10,0.10961558669805527
r240914a_NH4_1.0e-08_P_1.0e-09,0.3775646686553955
r240914a_NH4_2.0e-08_P_2.0e-09,0.5674980282783508
